Kontakt_Id;Kennzeichen;Datum_ez;Datum_hu;Km_stand;Letzter_besuch;Kontakt_Name
2107;P-HG 806;17.12.1998;01.12.2005;140214;01.04.2004;Gorch Pinnenberg
2107;P-BT 172;23.08.1999;01.08.2005;226100;01.10.2004;Gorch Pinnenberg
2107;P-VX 887;23.08.1999;01.08.2005;174339;01.10.2004;Gorch Pinnenberg
2107;P-SY 223;09.11.2000;01.11.2006;9065;01.11.2004;Gorch Pinnenberg
2107;P-XK 915;23.04.1996;01.02.2006;75075;01.02.2004;Gorch Pinnenberg
2107;P-HD 97;23.04.1996;01.02.2006;25144;01.02.2004;Gorch Pinnenberg
2107;P-BS 601;23.04.1996;01.02.2006;37003;01.02.2004;Gorch Pinnenberg
2113;DD-AU 872;19.12.1995;01.12.2003;186241;01.02.2003;Fa. Brennekegesellschaft mbH
2113;DD-IX 259;14.04.2000;01.04.2006;110105;01.09.2004;Fa. Brennekegesellschaft mbH
2113;DD-TQ 993;14.06.1999;01.06.2006;123474;01.07.2004;Fa. Brennekegesellschaft mbH
2113;DD-IO 37;29.04.2004;01.04.2006;11600;01.08.2004;Fa. Brennekegesellschaft mbH
2115;TF-BV 989;13.01.2000;01.01.2003;75619;01.05.2002;Fa. Ramke AG
2115;P-KS 384;20.01.2004;01.01.2007;0;01.01.2004;Fa. Ramke AG
2115;P-FL 135;27.08.1997;01.07.2002;74150;01.02.2001;Fa. Ramke AG
2115;P-KT 225;30.01.2004;01.01.2007;0;01.02.2004;Fa. Ramke AG
2115;P-MK 543;23.06.2000;;0;01.06.2000;Fa. Ramke AG
2115;P-XI 315;27.02.2004;01.02.2007;0;01.03.2004;Fa. Ramke AG
2115;P-YQ 159;23.06.2000;;0;01.06.2000;Fa. Ramke AG
2115;P-RS 523;16.04.2002;01.04.2005;30520;01.11.2003;Fa. Ramke AG
2115;TF-QU 25;25.07.2002;01.07.2005;47488;01.08.2004;Fa. Ramke AG
2115;TF-CR 409;26.02.2003;01.02.2006;33575;01.05.2004;Fa. Ramke AG
2115;P-FA 541;22.05.2002;01.05.2005;23610;01.09.2004;Fa. Ramke AG
2115;P-JE 959;19.12.2003;01.12.2006;8833;01.07.2004;Fa. Ramke AG
2115;P-DJ 211;01.07.1997;01.11.2002;57000;01.12.2002;Fa. Ramke AG
2115;P-DP 657;21.08.1997;01.03.2002;106000;01.11.2000;Fa. Ramke AG
2115;P-EB 138;18.06.2003;01.06.2006;28163;01.10.2004;Fa. Ramke AG
2115;P-XR 175;21.01.1999;01.01.2004;16580;01.03.2003;Fa. Ramke AG
2115;TF-ER 261;12.11.1999;01.11.2004;103547;01.06.2003;Fa. Ramke AG
2115;P-GR 941;05.09.2003;01.09.2006;19036;01.11.2004;Fa. Ramke AG
2120;P-BA 180;04.07.1991;01.03.2005;164400;01.01.2004;Madan Kujtkowski
2120;P-KA 998;03.05.1996;01.06.2006;110200;01.10.2004;Madan Kujtkowski
2120;P-AP 962;05.08.2003;01.08.2005;16150;01.08.2004;Madan Kujtkowski
2120;P-RN 799;01.07.1996;01.07.2005;50000;01.11.2004;Madan Kujtkowski
2120;P-SP 845;28.04.1992;01.04.2006;124820;01.05.2004;Madan Kujtkowski
2120;P-XN 219;29.11.1991;01.02.2002;104903;01.03.2000;Madan Kujtkowski
2120;P-QF 8;04.07.1991;01.05.2004;63500;01.05.2004;Madan Kujtkowski
2120;P-MA 333;12.12.1994;01.06.2000;60000;01.06.2000;Madan Kujtkowski
2120;P-BC 544;18.12.2002;01.12.2004;14248;01.10.2004;Madan Kujtkowski
2120;P-TL 407;14.06.1991;01.07.2005;117309;01.07.2004;Madan Kujtkowski
2120;P-KD 969;12.05.2004;01.05.2007;5921;01.11.2004;Madan Kujtkowski
2120;P-BC -FL 521;03.11.1994;01.02.2005;129352;01.11.2004;Madan Kujtkowski
2120;P-EO 370;10.02.1992;01.04.2005;87243;01.09.2004;Madan Kujtkowski
2120;P-IE 479;19.10.1993;01.12.2005;51959;01.01.2004;Madan Kujtkowski
2120;P-XI 315;27.01.2000;01.01.2005;69380;01.10.2004;Madan Kujtkowski
2120;P-RD 832;24.06.2004;01.06.2007;4120;01.11.2004;Madan Kujtkowski
2121;P-AE 651;22.04.1997;01.04.2000;87400;01.04.2000;Joachim Aktas
2121;P-UL 879;26.10.2001;01.11.2004;30466;01.08.2003;Joachim Aktas
2121;P-UE 48;25.04.2000;01.04.2004;87957;01.03.2004;Joachim Aktas
2121;P-VF 392;11.12.2000;01.12.2003;37200;01.08.2001;Joachim Aktas
2121;P-JR 296;29.08.2001;01.09.2004;122941;01.02.2004;Joachim Aktas
2121;P-OQ 74;24.10.1997;01.10.2002;100123;01.11.2001;Joachim Aktas
2122;PM-EV 365;29.05.1997;01.05.2002;100760;01.08.2000;Fa. Machalski AG
2122;PM-CM 780;14.02.1995;01.02.2004;84425;01.01.2003;Fa. Machalski AG
2126;HVL-TP 310;24.06.2003;01.06.2006;26824;01.04.2004;Fa. Unteutsch GmbH
2129;HVL-DK 36;13.01.1992;01.10.2004;191599;01.08.2004;Eila Ladurner
2129;HVL-LQ 395;30.04.1992;01.06.2004;191528;01.07.2003;Eila Ladurner
2129;HVL-AY 691;30.04.1992;01.10.2005;204967;01.11.2004;Eila Ladurner
2129;HVL-YD 965;02.03.1992;01.08.2002;193112;01.04.2001;Eila Ladurner
2129;HVL-KE 458;23.06.1993;01.07.2003;161009;01.07.2003;Eila Ladurner
2129;HVL-PL 473;25.09.1990;01.07.2005;0;01.01.2004;Eila Ladurner
2129;HVL-SE 710;22.10.1993;01.01.2005;191641;01.08.2004;Eila Ladurner
2129;HVL-JO 802;19.11.1987;01.02.2002;298754;01.03.2001;Eila Ladurner
2129;HVL-DF 351;25.10.1995;01.12.2005;224875;01.10.2004;Eila Ladurner
2129;HVL-BJ 506;26.03.2002;01.03.2006;49171;01.08.2004;Eila Ladurner
2129;HVL-GO 819;20.02.1986;01.08.2002;12034;01.08.2000;Eila Ladurner
2129;HVL-US 332;18.04.2002;01.04.2006;51446;01.04.2004;Eila Ladurner
2129;HVL-XN 221;22.08.1990;01.01.2005;241610;01.05.2004;Eila Ladurner
2129;HVL-NS 494;15.04.2003;01.04.2005;41677;01.06.2004;Eila Ladurner
2129;HVL-KH 815;06.06.1991;01.07.2004;193020;01.09.2003;Eila Ladurner
2129;HVL-WF 519;11.03.2004;01.10.2005;37382;01.10.2004;Eila Ladurner
2129;HVL-BC 730;16.12.1997;01.12.2004;335000;01.01.2004;Eila Ladurner
2129;HVL-LE 143;19.07.1997;01.06.2005;220128;01.05.2004;Eila Ladurner
2129;HVL-MI 10;04.04.2000;01.04.2005;171756;01.10.2004;Eila Ladurner
2129;HVL-AV 211;14.10.1998;01.10.2004;254967;01.04.2004;Eila Ladurner
2129;LIP-JL 695;25.02.1999;01.09.2004;91238;01.10.2004;Eila Ladurner
2129;HVL-OA 990;20.07.1992;01.07.2005;159320;01.11.2004;Eila Ladurner
2129;HVL-IV 309;29.03.2004;01.03.2007;29741;01.08.2004;Eila Ladurner
2132;P-MD 539;08.01.2001;01.01.2003;3621;01.03.2001;Fa. Joersgesellschaft mbH
2132;P-LA 217;28.07.1999;01.07.2001;31684;01.11.2000;Fa. Joersgesellschaft mbH
2132;P-IY 3;01.03.2000;01.03.2002;48300;01.03.2001;Fa. Joersgesellschaft mbH
2132;PM-QR 796;30.12.1994;01.06.2004;198894;01.12.2003;Fa. Joersgesellschaft mbH
2132;P-WN 330;01.11.2000;01.10.2003;82050;01.03.2001;Fa. Joersgesellschaft mbH
2132;P-AE 348;16.03.1999;01.03.2002;50688;01.01.2001;Fa. Joersgesellschaft mbH
2132;P-NJ 290;20.04.1994;01.06.2003;103936;01.12.2001;Fa. Joersgesellschaft mbH
2132;P-QC 514;03.01.2000;01.01.2003;37123;01.12.2000;Fa. Joersgesellschaft mbH
2132;P-KG -RW 501;14.08.2000;01.08.2003;1100;01.10.2000;Fa. Joersgesellschaft mbH
2132;P-KN 66;03.07.2000;01.07.2003;15118;01.02.2001;Fa. Joersgesellschaft mbH
2134;NAU-FS 829;30.08.1988;01.11.2003;36967;01.10.2002;Notker Hektor
2139;TF-YY 932;11.09.1997;01.09.2000;59473;01.09.2000;Fa. Schmalzl GmbH
2139;JL-GM 149;30.04.1999;01.04.2002;99210;01.12.2000;Fa. Schmalzl GmbH
2139;TF-LF 795;26.08.1999;01.08.2002;29845;01.02.2001;Fa. Schmalzl GmbH
2139;TF-OW 920;01.07.1991;01.03.2002;208000;01.07.2000;Fa. Schmalzl GmbH
2139;ZS-AG 635;13.04.1992;01.08.2001;185210;01.05.2000;Fa. Schmalzl GmbH
2139;ZS-SO 756;29.06.1992;01.07.2002;230210;01.10.2001;Fa. Schmalzl GmbH
2140;P-JS 597;29.07.1996;01.06.2003;151500;01.01.2003;Fa. Vester GmbH & Co.KG
2141;P-VK 756;21.03.1994;01.03.2001;150000;01.09.2000;Fa. Ehrenforth GbR
2141;BS-FC 595;07.04.1995;01.06.2002;243776;01.06.2000;Fa. Ehrenforth GbR
2141;CB-XP 491;08.11.2000;01.11.2003;30503;01.08.2001;Fa. Ehrenforth GbR
2141;P-CL 907;27.11.2000;01.11.2003;15600;01.07.2001;Fa. Ehrenforth GbR
2141;CB-UP 599;29.11.1999;01.11.2002;28100;01.01.2001;Fa. Ehrenforth GbR
2141;CB-KS 489;03.03.2000;01.03.2002;20610;01.12.2000;Fa. Ehrenforth GbR
2141;P-PR 138;21.01.1991;01.08.2001;148653;01.06.2001;Fa. Ehrenforth GbR
2141;P-QB 971;06.05.1988;01.01.2005;188307;01.10.2002;Fa. Ehrenforth GbR
2141;P-RU 923;21.08.1989;01.09.2002;146243;01.06.2001;Fa. Ehrenforth GbR
2141;Z-XC 431;18.12.1992;01.03.2002;187542;01.06.2001;Fa. Ehrenforth GbR
2141;P-LE 230;09.01.1992;01.01.2001;154919;01.08.2000;Fa. Ehrenforth GbR
2141;P-KB 258;10.05.1993;01.06.2002;192997;01.12.2000;Fa. Ehrenforth GbR
2142;P-MW 869;18.12.1998;01.12.2001;21340;01.02.2000;Fa. Dylonggesellschaft mbH
2142;P-QX 689;10.03.1999;01.03.2001;27098;01.03.2000;Fa. Dylonggesellschaft mbH
2142;P-EY 362;10.03.1999;01.03.2002;14670;01.01.2000;Fa. Dylonggesellschaft mbH
2142;P-FS 459;30.12.1999;01.12.2002;0;01.01.2000;Fa. Dylonggesellschaft mbH
2142;P-FU 14;01.03.1988;01.09.2000;184627;01.09.2000;Fa. Dylonggesellschaft mbH
2142;P-YJ 891;09.02.1995;01.02.2005;361308;01.08.2003;Fa. Dylonggesellschaft mbH
2142;P-YN 646;11.09.1997;01.09.2001;67200;01.10.2000;Fa. Dylonggesellschaft mbH
2142;P-EI 613;20.03.2000;01.03.2003;30850;01.02.2001;Fa. Dylonggesellschaft mbH
2143;P-MA 143;15.07.1994;01.03.2005;211195;01.10.2004;Fa. Lopattagesellschaft mbH
2145;HF-BI 239;13.04.1993;01.11.2003;198514;01.04.2003;Aretta Schlesier
2145;HF-DN 292;27.04.1994;01.05.2002;164992;01.05.2000;Aretta Schlesier
2145;HF-OK 232;10.07.1997;01.07.2000;58951;01.04.2000;Aretta Schlesier
2146;CW-YB 491;21.05.1991;01.07.2003;0;01.08.2001;Fa. Oberholz GmbH
2146;PM-FW 135;05.11.1990;01.02.2001;277090;01.02.2001;Fa. Oberholz GmbH
2146;PM-TG 220;25.01.1995;01.01.2002;145018;01.02.2000;Fa. Oberholz GmbH
2146;PM-CF 909;29.05.1997;01.04.2004;93612;01.04.2002;Fa. Oberholz GmbH
2146;PM-UL 128;09.09.1998;01.09.2005;83590;01.05.2004;Fa. Oberholz GmbH
2146;PM-KQ 407;14.09.1999;01.09.2002;24491;01.09.2001;Fa. Oberholz GmbH
2146;PM-XP 346;28.04.1994;01.05.2003;211221;01.08.2001;Fa. Oberholz GmbH
2146;PM-RW 924;22.04.1996;01.04.2001;89694;01.03.2000;Fa. Oberholz GmbH
2147;B-RI 656;21.06.2004;;0;01.06.2004;Fa. Tounians GbR
2147;PM-IB 803;21.08.2003;01.08.2006;66514;01.11.2004;Fa. Tounians GbR
2147;PM-TA 644;12.03.1998;01.03.2005;317187;01.07.2003;Fa. Tounians GbR
2147;PM-UX 789;30.06.1998;01.07.2005;271042;01.01.2004;Fa. Tounians GbR
2147;PM-PU -YA 389;25.03.1994;01.05.2001;63000;01.02.2001;Fa. Tounians GbR
2147;PM-XI 171;20.06.1997;01.06.2000;16550;01.04.2000;Fa. Tounians GbR
2147;B-EQ 898;25.04.2001;01.04.2004;18950;01.02.2003;Fa. Tounians GbR
2147;PM-YO 996;16.02.1999;01.02.2002;0;01.04.2000;Fa. Tounians GbR
2147;PM-EV 120;25.09.1998;01.09.2004;114308;01.11.2003;Fa. Tounians GbR
2147;PM-LR 779;27.05.2003;01.05.2006;18100;01.09.2004;Fa. Tounians GbR
2148;P-FV 357;13.04.1994;01.05.2003;180214;01.09.2002;Fa. Wittenauer GbR
2148;P-KB 136;14.04.1993;01.11.2001;30000;01.02.2001;Fa. Wittenauer GbR
2153;P-VF 300;19.10.1998;01.10.2001;191456;01.03.2001;Friedrich Balsamo
2153;P-MQ 542;13.11.1998;01.12.2001;185000;01.04.2001;Friedrich Balsamo
2153;P-NX 358;05.08.1999;01.09.2002;53000;01.05.2001;Friedrich Balsamo
2153;P-YP 642;22.01.2002;01.10.2004;157063;01.10.2004;Friedrich Balsamo
2153;P-BP 391;05.01.1998;01.03.2000;138200;01.03.2000;Friedrich Balsamo
2156;B-LH 412;28.12.1990;01.07.2002;116415;01.02.2002;Fa. Passig e.V.
2156;B-MS 339;05.08.2003;01.08.2006;24850;01.06.2004;Fa. Passig e.V.
2156;B-YI 671;14.01.1991;01.01.2004;104119;01.01.2002;Fa. Passig e.V.
2156;B-OE 782;27.03.1997;01.03.2002;104185;01.10.2000;Fa. Passig e.V.
2156;B-LR 599;24.07.2003;01.07.2006;50000;01.04.2004;Fa. Passig e.V.
2156;PM-WX 454;13.02.2004;;0;01.02.2004;Fa. Passig e.V.
2156;B-LQ 177;31.03.1998;01.03.2001;76161;01.01.2001;Fa. Passig e.V.
2156;B-QJ 950;29.05.1998;01.05.2003;7045;01.06.2001;Fa. Passig e.V.
2156;B-VQ 252;31.07.1997;01.08.2002;119000;01.10.2000;Fa. Passig e.V.
2156;B-RF 811;15.10.2003;01.10.2006;0;01.10.2003;Fa. Passig e.V.
2156;B-DW 29;18.08.1983;01.10.2003;51241;01.10.2001;Fa. Passig e.V.
2156;B-BM 199;31.12.1997;01.01.2001;84199;01.10.2000;Fa. Passig e.V.
2156;NF-XY 241;20.09.2000;01.09.2005;19761;01.09.2004;Fa. Passig e.V.
2156;B-IQ 507;05.07.1991;01.07.2001;128227;01.04.2001;Fa. Passig e.V.
2156;B-JL 137;31.05.2000;01.06.2005;77047;01.08.2004;Fa. Passig e.V.
2156;HVL-NW 472;05.11.2004;01.11.2007;0;01.11.2004;Fa. Passig e.V.
2156;B-YI 890;28.11.2001;01.11.2004;91777;01.09.2004;Fa. Passig e.V.
2156;B-VU 239;26.06.2000;01.06.2003;98500;01.06.2003;Fa. Passig e.V.
2156;B-LK 187;23.09.2004;01.09.2007;0;01.09.2004;Fa. Passig e.V.
2156;B-CA 14;27.02.1991;01.11.2004;155500;01.01.2004;Fa. Passig e.V.
2156;B-XY 615;30.06.2000;01.07.2003;91652;01.04.2003;Fa. Passig e.V.
2156;B-EQ 13;25.08.2000;01.08.2005;65733;01.09.2004;Fa. Passig e.V.
2156;B-AG 65;27.02.1991;01.02.2001;167406;01.02.2000;Fa. Passig e.V.
2156;B-LT 404;13.09.2000;01.09.2005;60000;01.04.2004;Fa. Passig e.V.
2156;B-UV 724;30.03.1995;01.02.2006;24752;01.07.2004;Fa. Passig e.V.
2156;B-DR 169;27.11.1991;01.11.2003;128232;01.04.2002;Fa. Passig e.V.
2156;B-MF 19;28.09.2000;01.09.2003;120000;01.05.2003;Fa. Passig e.V.
2156;B-IN 192;10.07.1995;01.08.2000;89620;01.02.2000;Fa. Passig e.V.
2156;B-CX 172;03.11.1998;01.11.2003;107536;01.11.2001;Fa. Passig e.V.
2156;B-JI 327;31.05.2001;01.06.2004;600;01.06.2001;Fa. Passig e.V.
2156;P-CC 714;16.09.1997;01.09.2000;60723;01.06.2000;Fa. Passig e.V.
2156;P-TM 265;29.12.1999;01.12.2001;42875;01.05.2001;Fa. Passig e.V.
2156;P-JW 267;29.08.2002;01.09.2005;45049;01.10.2004;Fa. Passig e.V.
2156;B-SN 705;26.01.2000;01.01.2003;26700;01.03.2002;Fa. Passig e.V.
2156;B-MR 40;19.08.1991;01.08.2002;172130;01.03.2002;Fa. Passig e.V.
2156;B-KT 779;24.07.2003;01.07.2006;50069;01.08.2004;Fa. Passig e.V.
2156;B-KF 59;19.08.2004;01.08.2007;310;01.10.2004;Fa. Passig e.V.
2157;P-CD 282;30.05.1991;01.11.2001;138345;01.02.2001;Fa. Ornberger GmbH
2157;P-AL 818;12.06.1991;01.11.2003;161212;01.06.2002;Fa. Ornberger GmbH
2157;P-EH 992;07.02.2002;01.02.2005;46630;01.08.2004;Fa. Ornberger GmbH
2157;P-UM 453;09.12.1994;01.01.2001;70016;01.01.2001;Fa. Ornberger GmbH
2157;P-IB 962;11.03.2003;01.03.2006;32671;01.10.2004;Fa. Ornberger GmbH
2157;P-DC 988;28.10.1997;01.10.2004;53664;01.01.2003;Fa. Ornberger GmbH
2157;P-CG 627;24.11.1997;01.10.2005;80147;01.04.2004;Fa. Ornberger GmbH
2157;P-MT 186;30.12.1996;01.01.2005;99777;01.09.2004;Fa. Ornberger GmbH
2157;P-FM 709;17.12.1998;01.12.2004;33489;01.01.2004;Fa. Ornberger GmbH
2157;P-GF 336;23.11.1998;01.12.2004;50176;01.07.2004;Fa. Ornberger GmbH
2157;P-IF 868;22.12.1998;01.12.2004;60100;01.05.2004;Fa. Ornberger GmbH
2157;P-WN 497;10.12.1999;01.12.2005;25759;01.01.2004;Fa. Ornberger GmbH
2157;P-LR 81;24.01.1991;01.02.2005;84701;01.12.2003;Fa. Ornberger GmbH
2157;P-JM 302;22.12.1994;01.01.2005;119241;01.07.2004;Fa. Ornberger GmbH
2161;L-AG 589;03.06.1999;01.05.2004;45000;01.06.2002;Wladyslaw Gubsch
2162;PM-MR 196;04.03.1996;01.01.2003;159100;01.05.2002;Egmund Rosselli
2163;B-JF 217;23.10.1997;01.09.2002;119445;01.12.2000;Uljana Nebermann
2163;B-YW 116;12.02.1998;01.06.2004;104842;01.01.2004;Uljana Nebermann
2163;B-GY 940;09.02.1995;01.03.2004;192500;01.03.2003;Uljana Nebermann
2163;B-WQ 316;20.02.1998;01.02.2005;59866;01.07.2004;Uljana Nebermann
2165;HVL-RX 131;26.02.1996;01.05.2006;243300;01.11.2004;Anda Vilinskiy
2165;B-YJ 114;15.03.2000;01.03.2002;40183;01.05.2001;Anda Vilinskiy
2165;HVL-DI 945;08.08.2001;01.08.2004;150000;01.06.2004;Anda Vilinskiy
2165;HVL-IL 908;23.05.2002;01.05.2005;186480;01.10.2004;Anda Vilinskiy
2165;HVL-YA 925;16.09.2002;01.09.2005;122551;01.10.2004;Anda Vilinskiy
2165;HVL-KG 333;18.09.1997;01.07.2002;150000;01.08.2000;Anda Vilinskiy
2165;HVL-BS 726;30.06.2000;01.08.2005;200000;01.08.2003;Anda Vilinskiy
2165;HVL-FV 711;24.03.2004;01.04.2007;31058;01.10.2004;Anda Vilinskiy
2165;HVL-GK 212;29.06.2004;01.06.2007;5301;01.11.2004;Anda Vilinskiy
2165;HVL-XM 558;29.06.2004;01.07.2007;21714;01.11.2004;Anda Vilinskiy
2165;HVL-LC 192;16.04.1998;01.04.2001;143062;01.03.2001;Anda Vilinskiy
2165;HVL-YF 202;05.02.2002;01.02.2005;151545;01.10.2004;Anda Vilinskiy
2165;HVL-TL 884;10.05.2002;01.05.2006;151215;01.10.2004;Anda Vilinskiy
2175;PM-BA 814;11.08.1997;01.06.2005;46367;01.06.2004;Fa. Stroba GmbH i.G.
2175;PM-FH 463;10.09.1998;01.09.2004;77100;01.09.2002;Fa. Stroba GmbH i.G.
2175;PM-RK 29;19.09.1997;01.11.2001;44954;01.10.2000;Fa. Stroba GmbH i.G.
2175;PM-MN 525;04.05.1999;01.05.2005;91453;01.05.2004;Fa. Stroba GmbH i.G.
2175;PM-KQ 976;29.11.1996;01.01.2003;69588;01.04.2002;Fa. Stroba GmbH i.G.
2175;PM-JT 961;13.06.2001;01.06.2004;36567;01.02.2004;Fa. Stroba GmbH i.G.
2175;PM-PC 578;13.01.2000;01.01.2003;26275;01.04.2002;Fa. Stroba GmbH i.G.
2175;PM-MJ 802;18.09.2001;01.09.2005;72943;01.10.2004;Fa. Stroba GmbH i.G.
2175;PM-MA 780;28.06.2001;01.09.2005;71038;01.08.2004;Fa. Stroba GmbH i.G.
2176;P-CJ 904;30.09.2002;01.09.2005;7545;01.10.2003;Fa. Pesikan GmbH & Co.KG
2177;P-IP 473;19.12.1991;01.02.2002;235950;01.02.2000;Fa. Bobrzik GmbH
2177;P-HS 358;09.06.1992;01.08.2002;76229;01.08.2000;Fa. Bobrzik GmbH
2177;B-TH 260;08.07.1992;01.11.2002;337700;01.11.2002;Fa. Bobrzik GmbH
2177;P-OB 363;18.10.1991;01.12.2000;225076;01.08.2000;Fa. Bobrzik GmbH
2177;WL-AW 735;14.07.1998;01.07.2001;54210;01.09.2000;Fa. Bobrzik GmbH
2177;P-NG 310;25.02.1992;01.02.2001;145210;01.09.2000;Fa. Bobrzik GmbH
2177;WL-QP 697;16.02.1995;01.03.2001;110231;01.10.2000;Fa. Bobrzik GmbH
2177;WL-HQ 572;22.01.1987;01.07.2001;8532;01.05.2000;Fa. Bobrzik GmbH
2177;P-HW 104;11.12.1990;01.03.2001;266300;01.02.2000;Fa. Bobrzik GmbH
2177;SN-GT 833;07.02.1991;01.06.2001;177300;01.01.2000;Fa. Bobrzik GmbH
2177;P-YF 37;27.02.1992;01.03.2002;172510;01.03.2000;Fa. Bobrzik GmbH
2180;P-FV 639;27.07.1998;01.06.2004;70214;01.06.2004;Fa. Kriwat GmbH
2180;P-TT 178;24.08.2000;01.09.2006;35096;01.10.2004;Fa. Kriwat GmbH
2180;P-PO 500;27.11.2002;01.11.2004;13221;01.03.2004;Fa. Kriwat GmbH
2180;P-BI 638;06.06.2001;01.06.2004;70401;01.06.2004;Fa. Kriwat GmbH
2180;P-HR 68;31.05.1996;01.06.2001;82504;01.01.2001;Fa. Kriwat GmbH
2181;MK-KT 775;05.06.2001;01.06.2004;44690;01.07.2002;Renold Derecki
2181;MK-PI 89;25.10.1995;01.03.2002;218360;01.04.2000;Renold Derecki
2181;MK-OC 167;06.01.1999;01.01.2004;152500;01.02.2002;Renold Derecki
2181;MK-UJ 717;04.11.1999;01.11.2002;16980;01.05.2000;Renold Derecki
2181;MK-LX 851;03.02.2000;01.02.2005;169282;01.09.2004;Renold Derecki
2182;MÃœ-PT 655;13.11.1995;01.09.2002;228000;01.01.2002;Fa. Rohan gGmbH
2183;PM-TN 958;13.03.2001;01.03.2004;14035;01.09.2001;Fa. Zdrzewielski AG & Co.KG
2183;PM-SF 811;19.05.2003;01.08.2006;34985;01.08.2004;Fa. Zdrzewielski AG & Co.KG
2183;PM-GD 765;22.04.1999;01.08.2004;192941;01.07.2004;Fa. Zdrzewielski AG & Co.KG
2183;PM-FE 286;21.01.2000;01.01.2003;99840;01.04.2002;Fa. Zdrzewielski AG & Co.KG
2184;OHV-XR 252;25.09.1995;01.09.2001;108210;01.02.2001;Fa. Brechlin e.V.
2184;B-HN 658;06.10.1998;01.10.2003;122925;01.02.2003;Fa. Brechlin e.V.
2185;P-JC 477;10.12.1996;01.01.2004;84300;01.09.2002;Fa. Kraeft GbR
2185;B-DO 715;16.11.1987;01.06.2002;197509;01.03.2001;Fa. Kraeft GbR
2185;P-UC 713;16.04.1999;01.02.2002;58328;01.12.2000;Fa. Kraeft GbR
2185;P-WQ 389;23.05.1996;01.08.2005;124468;01.09.2002;Fa. Kraeft GbR
2185;P-AA 151;04.06.1996;01.12.2003;119492;01.08.2003;Fa. Kraeft GbR
2185;P-RJ 859;04.07.1986;01.07.2005;246907;01.07.2003;Fa. Kraeft GbR
2187;HRO-BL 717;05.02.1991;01.04.2001;206000;01.12.2000;Cassian Schweickhardt
2187;P-UA 720;12.09.1991;01.10.2001;184700;01.09.2000;Cassian Schweickhardt
2187;P-XH 191;18.03.1992;01.08.2002;198133;01.08.2000;Cassian Schweickhardt
2187;B-GI 885;21.06.1992;01.03.2003;363254;01.12.2001;Cassian Schweickhardt
2187;P-KD 727;10.12.1993;01.09.2002;258320;01.04.2001;Cassian Schweickhardt
2187;HBS-HE 661;05.06.1992;01.03.2006;175999;01.05.2004;Cassian Schweickhardt
2187;P-ID 106;24.03.1992;01.05.2002;221685;01.09.2000;Cassian Schweickhardt
2187;P-PX 754;22.04.1992;01.06.2001;151840;01.11.2000;Cassian Schweickhardt
2187;B-AU 165;09.04.1992;01.09.2000;15320;01.07.2000;Cassian Schweickhardt
2187;WL-IV 926;25.01.1991;01.01.2003;194720;01.04.2001;Cassian Schweickhardt
2189;P-SE 15;07.06.1996;01.06.2001;69568;01.04.2000;Ergun Marweg
2189;P-XE 761;01.06.2001;01.06.2006;54684;01.09.2004;Ergun Marweg
2189;P-RX 531;01.09.2002;01.03.2006;15861;01.09.2003;Ergun Marweg
2189;P-SU 957;22.02.1999;01.02.2004;91693;01.06.2003;Ergun Marweg
2189;P-XE 350;31.08.1999;01.08.2004;83080;01.04.2004;Ergun Marweg
2189;P-QK 152;26.10.1999;01.10.2004;74176;01.11.2003;Ergun Marweg
2196;HD-RA 68;;01.11.2001;96990;01.11.2001;Fa. Floedergesellschaft mbH
2196;HVL-FI 171;21.02.2000;01.02.2005;169356;01.07.2003;Fa. Floedergesellschaft mbH
2196;HD-BI 708;22.04.1996;01.04.2000;136084;01.01.2000;Fa. Floedergesellschaft mbH
2196;HVL-LC 41;31.12.2001;01.02.2006;76159;01.09.2004;Fa. Floedergesellschaft mbH
2196;HVL-RR 706;31.01.2000;01.02.2005;139993;01.02.2003;Fa. Floedergesellschaft mbH
2196;HVL-JF 768;16.02.1998;01.02.2006;185250;01.04.2004;Fa. Floedergesellschaft mbH
2196;HVL-YN 839;17.11.1997;01.10.2005;105725;01.12.2003;Fa. Floedergesellschaft mbH
2196;HD-BF 272;10.05.1996;01.05.2001;136128;01.03.2000;Fa. Floedergesellschaft mbH
2196;OHV-WY 477;05.10.1994;01.04.2001;141319;01.01.2001;Fa. Floedergesellschaft mbH
2196;HVL-SE 492;29.10.1997;01.11.2005;165090;01.10.2004;Fa. Floedergesellschaft mbH
2196;HD-PM 542;10.11.1995;01.06.2000;293932;01.06.2000;Fa. Floedergesellschaft mbH
2196;HVL-XU 995;29.03.2001;01.03.2002;0;01.10.2001;Fa. Floedergesellschaft mbH
2196;HVL-SH 637;29.10.1997;01.10.2005;118686;01.01.2004;Fa. Floedergesellschaft mbH
2196;HD-QE 199;05.03.1999;01.03.2004;132432;01.03.2002;Fa. Floedergesellschaft mbH
2196;HVL-QA 502;22.07.1993;01.07.2002;68156;01.11.2000;Fa. Floedergesellschaft mbH
2196;HVL-XP 380;29.10.1997;01.10.2005;147969;01.07.2004;Fa. Floedergesellschaft mbH
2196;HVL-XS 367;18.02.2000;01.02.2005;169840;01.02.2004;Fa. Floedergesellschaft mbH
2196;HD-WO 231;18.05.2001;01.06.2004;132580;01.06.2004;Fa. Floedergesellschaft mbH
2196;HVL-EC 986;30.10.1997;01.11.2003;107704;01.12.2002;Fa. Floedergesellschaft mbH
